region,category,price_value
66,,534.0
66,,2746.0
66,,2746.0
66,,177.0
66,,1723.0
66,,446.0
66,,1786.0
66,,94.0
66,,1989.0
66,,1203.0
66,,528.0
66,,188.0
66,,148.0
66,,991.0
66,,2606.0
66,,386.0
66,,488.0
66,,860.0
66,,528.0
63,простокваша,109.0
63,сыр,336.0
63,,157.0
63,молоко,118.0
63,сыр,144.0
63,молоко,445.0
63,сыр,174.0
63,молоко,6059.0
63,,527.0
63,,131.0
63,сыр,367.0
63,сыр,167.0
63,,1653.0
63,сметана,138.0
63,молоко,175.0
63,молоко,756.0
63,творог,118.0
63,сыр,316.0
63,молоко,4594.0
63,,137.0
63,,207.0
63,йогурт,778.0
63,молоко,1040.0
63,сыр,693.0
63,,316.0
63,напиток,255.0
63,молоко,1073.0
63,сыр,1535.0
63,йогурт,79.0
63,молоко,2327.0
63,десерт,233.0
63,,4073.0
63,сыр,1247.0
63,напиток,8078.0
63,сливки,207.0
63,сыр,395.0
63,сыр,284.0
63,молоко,3757.0
63,напиток,589.0
63,молоко,2866.0
63,,108.0
63,сыр,952.0
63,молоко,555.0
63,сливки,752.0
63,напиток,159.0
63,молоко,6046.0
63,йогурт,2522.0
63,масло,415.0
63,молоко,1331.0
63,масло,355.0
63,сыр,104.0
63,,2089.0
63,,17673.0
63,сливки,1693.0
63,молоко,5480.0
63,молоко,1525.0
63,молоко,4974.0
63,молоко,1307.0
63,сыр,306.0
63,сыр,1089.0
63,молоко,1385.0
63,десерт,569.0
63,,1573.0
63,сливки,2901.0
63,,1970.0
63,молоко,1979.0
63,молоко,2544.0
63,молоко,912.0
63,молоко,3490.0
63,,1970.0
63,,603.0
63,напиток,5940.0
63,сыр,1584.0
63,сыр,1406.0
63,сливки,8227.0
63,,2396.0
63,сыр,2346.0
63,творог,118.0
63,сыр,1257.0
63,напиток,2574.0
63,,957.0
63,напиток,3810.0
63,сыр,3069.0
63,молоко,4010.0
63,,740.0
63,молоко,1346.0
63,десерт,148.0
63,сливки,927.0
63,,2969.0
63,сыр,1535.0
63,сыр,2638.0
63,молоко,3366.0
63,молоко,5940.0
63,,1286.0
63,молоко,7200.0
63,молоко,1381.0
63,молоко,10039.0
63,молоко,3168.0
63,кефир,5158.0
63,молоко,5940.0
63,,1040.0
63,йогурт,75.0
63,сыр,799.0
63,молоко,3861.0
63,молоко,735.0
63,,74.0
63,творог,68.0
63,простокваша,65.0
63,молоко,1584.0
63,сыр,569.0
63,напиток,1447.0
63,,442.0
63,молоко,3861.0
63,молоко,645.0
63,,2038.0
63,,1772.0
63,,653.0
63,йогурт,981.0
63,сыр,637.0
63,сыр,1097.0
63,молоко,3093.0
63,йогурт,442.0
63,десерт,70.0
63,йогурт,544.0
63,,74.0
63,,841.0
63,напиток,387.0
63,сыр,1164.0
63,сливки,414.0
63,сыр,386.0
63,молоко,443.0
63,,446.0
63,сыр,2470.0
63,молоко,886.0
63,молоко,962.0
63,сыр,1089.0
63,,71.0
63,,676.0
63,,1214.0
63,,1925.0
63,,519.0
63,,426.0
63,молоко,424.0
63,молоко,1238.0
63,молоко,1134.0
63,,644.0
63,сыр,429.0
63,сыр,592.0
63,напиток,52.0
63,,559.0
63,сыр,380.0
63,напиток,871.0
63,,792.0
63,напиток,999.0
63,,604.0
63,сыр,563.0
63,молоко,962.0
63,молоко,459.0
63,молоко,794.0
63,молоко,962.0
63,молоко,914.0
63,молоко,419.0
63,молоко,527.0
63,молоко,512.0
63,,372.0
63,напиток,1851.0
63,сыр,396.0
63,,1113.0
63,молоко,782.0
63,сыр,597.0
63,молоко,398.0
63,напиток,1035.0
63,масло,741.0
63,сыр,401.0
63,,785.0
63,сыр,1053.0
63,сыр,396.0
63,молоко,68.0
63,напиток,441.0
63,,297.0
63,молоко,370.0
63,молоко,641.0
63,напиток,724.0
63,,357.0
63,напиток,610.0
63,молоко,492.0
63,сыр,746.0
63,,638.0
63,молоко,454.0
63,напиток,739.0
63,,534.0
63,напиток,656.0
63,напиток,464.0
63,молоко,536.0
63,напиток,1026.0
63,напиток,460.0
63,,461.0
63,напиток,534.0
63,десерт,353.0
63,напиток,2029.0
63,напиток,114.0
63,молоко,263.0
63,напиток,421.0
63,,594.0
63,напиток,1026.0
63,творог,464.0
63,молоко,263.0
63,,217.0
63,простокваша,98.0
63,молоко,108.0
63,молоко,96.0
63,молоко,108.0
63,молоко,127.0
63,молоко,115.0
63,молоко,98.0
63,молоко,115.0
63,молоко,88.0
63,молоко,153.0
63,молоко,245.0
63,молоко,54.0
63,молоко,148.0
63,молоко,54.0
63,молоко,167.0
63,молоко,217.0
63,простокваша,165.0
63,молоко,183.0
63,молоко,146.0
63,молоко,193.0
63,простокваша,165.0
63,молоко,68.0
63,молоко,860.0
63,молоко,94.0
63,простокваша,168.0
63,молоко,148.0
63,молоко,145.0
63,молоко,74.0
63,молоко,754.0
63,молоко,263.0
63,молоко,1891.0
63,молоко,172.0
63,молоко,2769.0
63,молоко,197.0
63,молоко,719.0
63,молоко,1433.0
63,молоко,494.0
63,молоко,558.0
63,молоко,2387.0
63,молоко,2005.0
63,молоко,1084.0
63,молоко,3151.0
63,молоко,395.0
63,молоко,919.0
63,молоко,177.0
63,молоко,177.0
63,молоко,800.0
63,молоко,1591.0
63,молоко,180.0
63,напиток,288.0
63,молоко,3584.0
63,молоко,400.0
63,молоко,1404.0
63,молоко,622.0
63,молоко,153.0
63,молоко,2665.0
63,молоко,2097.0
63,молоко,693.0
63,,204.0
63,молоко,4413.0
63,напиток,603.0
63,,74.0
63,молоко,980.0
63,напиток,565.0
63,йогурт,138.0
63,кефир,118.0
63,молоко,663.0
63,молоко,2755.0
63,молоко,3079.0
63,молоко,542.0
63,молоко,879.0
63,молоко,439.0
63,молоко,588.0
63,молоко,149.0
63,молоко,233.0
63,молоко,1031.0
63,молоко,1172.0
63,молоко,584.0
63,молоко,237.0
63,молоко,796.0
63,напиток,183.0
63,молоко,538.0
63,молоко,1562.0
63,молоко,644.0
63,молоко,1131.0
63,молоко,1562.0
63,молоко,1933.0
63,молоко,738.0
63,молоко,525.0
63,молоко,88.0
63,молоко,796.0
63,молоко,165.0
63,молоко,778.0
63,молоко,588.0
63,молоко,262.0
63,молоко,1794.0
63,молоко,1284.0
63,молоко,207.0
63,молоко,1047.0
63,напиток,333.0
63,молоко,1820.0
63,напиток,157.0
63,молоко,678.0
63,сметана,134.0
63,молоко,447.0
63,молоко,911.0
63,напиток,255.0
63,молоко,274.0
63,молоко,1812.0
63,напиток,806.0
63,напиток,255.0
63,напиток,911.0
63,молоко,6366.0
63,напиток,872.0
63,молоко,1952.0
63,напиток,823.0
63,молоко,183.0
63,молоко,557.0
63,молоко,1544.0
63,молоко,2386.0
63,молоко,340.0
63,молоко,1574.0
63,молоко,2112.0
63,молоко,5168.0
63,молоко,1335.0
63,молоко,1749.0
63,напиток,255.0
63,молоко,367.0
63,молоко,1248.0
63,молоко,512.0
63,молоко,2945.0
63,молоко,492.0
63,молоко,1183.0
63,молоко,616.0
63,молоко,879.0
63,молоко,3277.0
63,молоко,2869.0
63,напиток,173.0
63,молоко,896.0
63,молоко,624.0
63,,114.0
63,молоко,348.0
63,молоко,5762.0
63,молоко,2396.0
63,молоко,3160.0
63,,8954.0
63,молоко,1607.0
63,молоко,944.0
63,молоко,3029.0
63,молоко,430.0
63,молоко,5351.0
63,молоко,2243.0
63,молоко,671.0
63,сыр,1332.0
63,молоко,1351.0
63,молоко,796.0
63,молоко,2080.0
63,молоко,1445.0
63,сыр,1440.0
63,,1183.0
63,сыр,1421.0
63,молоко,1238.0
63,молоко,459.0
63,молоко,743.0
63,молоко,584.0
63,молоко,898.0
63,молоко,1546.0
63,молоко,3120.0
63,молоко,4584.0
63,молоко,440.0
63,молоко,529.0
63,,1010.0
63,,280.0
63,,697.0
63,молоко,207.0
63,,78.0
63,молоко,971.0
63,молоко,1081.0
63,напиток,238.0
63,молоко,1426.0
63,молоко,760.0
63,молоко,794.0
63,молоко,911.0
63,молоко,849.0
63,молоко,848.0
63,молоко,371.0
63,молоко,1183.0
63,сыр,1197.0
63,молоко,540.0
63,,598.0
63,молоко,1018.0
63,молоко,693.0
63,молоко,431.0
63,молоко,891.0
63,,177.0
63,,1187.0
63,молоко,1356.0
63,молоко,824.0
63,молоко,1351.0
63,,316.0
63,молоко,717.0
63,молоко,320.0
63,молоко,843.0
63,молоко,1342.0
63,молоко,663.0
63,молоко,885.0
63,молоко,1038.0
63,молоко,1619.0
63,молоко,476.0
63,,197.0
63,напиток,872.0
63,,243.0
63,молоко,2208.0
63,молоко,523.0
63,молоко,358.0
63,молоко,728.0
63,молоко,927.0
63,сливки,125.0
63,сливки,162.0
63,сливки,256.0
63,сливки,1568.0
63,простокваша,138.0
63,сливки,158.0
63,,689.0
63,сливки,2210.0
63,сыр,1140.0
63,сливки,628.0
63,сливки,1139.0
63,сливки,990.0
63,сливки,838.0
63,сливки,253.0
63,простокваша,177.0
63,сливки,213.0
63,сливки,2531.0
63,,372.0
63,сливки,627.0
63,сливки,2115.0
63,сливки,418.0
63,сливки,634.0
63,сливки,395.0
63,сливки,919.0
63,сливки,588.0
63,сливки,819.0
63,сливки,641.0
63,сливки,702.0
63,сливки,777.0
63,сливки,377.0
63,,1092.0
63,сливки,1485.0
63,,886.0
63,сливки,6632.0
63,сливки,6433.0
63,сливки,993.0
63,сливки,3029.0
63,сливки,828.0
63,сливки,2129.0
63,сливки,571.0
63,сливки,2168.0
63,сливки,817.0
63,сливки,1554.0
63,,755.0
63,сливки,94.0
63,сливки,921.0
63,сливки,626.0
63,сливки,2574.0
63,сливки,1481.0
63,сливки,659.0
63,,10753.0
63,сливки,2198.0
63,сливки,583.0
63,сливки,802.0
63,сливки,942.0
63,сливки,1257.0
63,сливки,8109.0
63,сливки,1440.0
63,сливки,7168.0
63,,5727.0
63,,719.0
63,сливки,1001.0
63,сливки,541.0
63,сливки,757.0
63,сливки,2828.0
63,сливки,3416.0
63,сливки,919.0
63,сливки,808.0
63,сливки,1245.0
63,сливки,2228.0
63,сливки,819.0
63,,5396.0
63,,2896.0
63,сливки,910.0
63,,6389.0
63,сливки,848.0
63,,649.0
63,,5727.0
63,сливки,956.0
63,сливки,1930.0
63,сливки,6730.0
63,сливки,6185.0
63,,2193.0
63,,601.0
63,сливки,1385.0
63,сливки,6912.0
63,сливки,9602.0
63,сливки,1307.0
63,сливки,492.0
63,сливки,626.0
63,,1028.0
63,сливки,7640.0
63,сливки,1243.0
63,сливки,1091.0
63,сливки,509.0
63,сливки,1013.0
63,сливки,7952.0
63,сливки,781.0
63,сливки,2092.0
63,сливки,1048.0
63,,8425.0
63,сливки,347.0
63,сливки,700.0
63,сливки,2228.0
63,напиток,586.0
63,масло,406.0
63,сливки,977.0
63,сыр,128.0
63,,2888.0
63,сливки,6367.0
63,сливки,1011.0
63,сливки,488.0
63,сливки,413.0
63,сливки,5405.0
63,,838.0
63,сливки,1931.0
63,сливки,6367.0
63,сливки,731.0
63,сливки,3975.0
63,сливки,517.0
63,сливки,7731.0
63,сливки,1661.0
63,,2839.0
63,сливки,910.0
63,,561.0
63,сливки,1013.0
63,сливки,1724.0
63,сливки,504.0
63,,2725.0
63,сливки,1709.0
63,,3218.0
63,масло,381.0
63,,583.0
63,сливки,673.0
63,сливки,910.0
63,сливки,858.0
63,сливки,926.0
63,сливки,8641.0
63,масло,646.0
63,масло,416.0
63,сливки,910.0
63,сливки,1513.0
63,,5632.0
63,сливки,819.0
63,сливки,814.0
63,сливки,1697.0
63,сливки,910.0
63,сливки,1235.0
63,,755.0
63,сливки,1037.0
63,,2725.0
63,сливки,342.0
63,,2022.0
63,сливки,1099.0
63,сливки,338.0
63,масло,177.0
63,сливки,792.0
63,сливки,358.0
63,сливки,2546.0
63,сливки,1910.0
63,масло,1009.0
63,сливки,1368.0
63,,4240.0
63,сливки,620.0
63,,88.0
63,сливки,1209.0
63,сливки,2651.0
63,масло,901.0
63,сливки,1179.0
63,сливки,910.0
63,сливки,2252.0
63,масло,901.0
63,,4966.0
63,сливки,153.0
63,,2035.0
63,сливки,5275.0
63,сливки,1368.0
63,сливки,646.0
63,сливки,1366.0
63,сливки,1910.0
63,сливки,2651.0
63,сливки,2651.0
63,сливки,1139.0
63,сливки,157.0
63,,9845.0
63,сливки,7668.0
63,сливки,7451.0
63,масло,596.0
63,сливки,520.0
63,сливки,423.0
63,сливки,2092.0
63,,633.0
63,сливки,6185.0
63,сливки,178.0
63,сливки,1303.0
63,сливки,336.0
63,сливки,409.0
63,сливки,452.0
63,сливки,2095.0
63,сливки,775.0
63,,649.0
63,сливки,1508.0
63,сливки,478.0
63,сливки,485.0
63,сливки,919.0
63,сливки,469.0
63,сливки,114.0
63,сливки,1717.0
63,сливки,2356.0
63,,1178.0
63,простокваша,168.0
63,сливки,469.0
63,сливки,875.0
63,сливки,517.0
63,сливки,307.0
63,сливки,2651.0
63,сливки,1950.0
63,сливки,307.0
63,,1242.0
63,сливки,1803.0
63,сливки,296.0
63,сливки,2183.0
63,масло,2090.0
63,кефир,98.0
63,кефир,108.0
63,кефир,54.0
63,кефир,119.0
63,кефир,207.0
63,кефир,692.0
63,кефир,1202.0
63,,114.0
63,кефир,815.0
63,кефир,3367.0
63,,108.0
63,кефир,1369.0
63,кефир,758.0
63,,207.0
63,кефир,2356.0
63,кефир,1371.0
63,кефир,523.0
63,кефир,3090.0
63,кефир,1230.0
63,кефир,3856.0
63,кефир,1371.0
63,кефир,574.0
63,напиток,187.0
63,кефир,3817.0
63,кефир,1014.0
63,напиток,203.0
63,кефир,2079.0
63,кефир,3170.0
63,кефир,641.0
63,ряженка,58.0
63,напиток,187.0
63,кефир,3856.0
63,напиток,187.0
63,напиток,39.0
63,кефир,1254.0
63,кефир,346.0
63,кефир,2526.0
63,кефир,7712.0
63,кефир,1230.0
63,йогурт,168.0
63,кефир,1051.0
63,кефир,1146.0
63,напиток,217.0
63,напиток,39.0
63,йогурт,75.0
63,кефир,978.0
63,напиток,203.0
63,напиток,39.0
63,напиток,187.0
63,йогурт,168.0
63,кефир,2847.0
63,кефир,296.0
63,кефир,12127.0
63,напиток,39.0
63,кефир,7712.0
63,йогурт,58.0
63,кефир,4304.0
63,кефир,767.0
63,кефир,3048.0
63,кефир,1327.0
63,кефир,3048.0
63,сыр,316.0
63,кефир,3048.0
63,кефир,3299.0
63,йогурт,168.0
63,кефир,1465.0
63,напиток,39.0
63,кефир,602.0
63,кефир,7712.0
63,кефир,3433.0
63,напиток,217.0
63,напиток,39.0
63,йогурт,78.0
63,кефир,1123.0
63,йогурт,85.0
63,йогурт,106.0
63,кефир,3048.0
63,йогурт,55.0
63,йогурт,167.0
63,кефир,4366.0
63,напиток,39.0
63,кефир,1681.0
63,йогурт,128.0
63,сыр,276.0
63,кефир,1330.0
63,кефир,792.0
63,сыр,64.0
63,кефир,792.0
63,кефир,792.0
63,кефир,352.0
63,кефир,508.0
63,,157.0
63,кефир,451.0
63,кефир,1180.0
63,кефир,845.0
63,кефир,1634.0
63,кефир,1452.0
63,,718.0
63,кефир,2004.0
63,кефир,792.0
63,кефир,1979.0
63,кефир,693.0
63,кефир,792.0
63,кефир,1348.0
63,кефир,792.0
63,кефир,829.0
63,кефир,792.0
63,кефир,792.0
63,кефир,792.0
63,,1208.0
63,кефир,970.0
63,кефир,1007.0
63,,1148.0
63,йогурт,152.0
63,кефир,792.0
63,кефир,1551.0
63,кефир,792.0
63,кефир,792.0
63,,911.0
63,кефир,1004.0
63,,2974.0
63,кефир,477.0
63,кефир,594.0
63,кефир,792.0
63,,1134.0
63,кефир,329.0
63,,10780.0
63,,828.0
63,,1338.0
63,кефир,792.0
63,кефир,1811.0
63,кефир,792.0
63,,1273.0
63,,9456.0
63,кефир,2217.0
63,,512.0
63,,2262.0
63,кефир,1430.0
63,кефир,1236.0
63,кефир,2905.0
63,,955.0
63,кефир,792.0
63,кефир,623.0
63,кефир,432.0
63,кефир,1279.0
63,,4242.0
63,кефир,693.0
63,кефир,828.0
63,кефир,1241.0
63,кефир,6930.0
63,,4080.0
63,кефир,1673.0
63,кефир,1279.0
63,,896.0
63,,769.0
63,кефир,5732.0
63,кефир,792.0
63,,2246.0
63,детское,4575.0
63,,6177.0
63,,1124.0
63,молоко,531.0
63,,3318.0
63,кефир,1575.0
63,кефир,693.0
63,кефир,703.0
63,,2596.0
63,детское,4231.0
63,,3720.0
63,кефир,2242.0
63,кефир,1822.0
63,,4553.0
63,,4599.0
63,кефир,879.0
63,кефир,2675.0
63,,3218.0
63,,727.0
63,,13522.0
63,ряженка,78.0
63,ряженка,157.0
63,ряженка,58.0
63,ряженка,84.0
63,,275.0
63,ряженка,515.0
63,,58.0
63,йогурт,446.0
63,,49.0
63,,49.0
63,,1031.0
63,йогурт,21901.0
63,,1605.0
63,,279.0
63,,1223.0
63,сыр,124.0
63,йогурт,4880.0
63,,995.0
63,,1119.0
63,,2149.0
63,йогурт,4375.0
63,йогурт,3988.0
63,,1286.0
63,,218.0
63,йогурт,5534.0
63,йогурт,3932.0
63,йогурт,5126.0
63,йогурт,5172.0
63,,1386.0
63,йогурт,5071.0
63,йогурт,4960.0
63,йогурт,4980.0
63,,1094.0
63,йогурт,5122.0
63,йогурт,3005.0
63,йогурт,5152.0
63,,1188.0
63,йогурт,5146.0
63,йогурт,4728.0
63,йогурт,4462.0
63,йогурт,4926.0
63,йогурт,4948.0
63,йогурт,7900.0
63,йогурт,4847.0
63,йогурт,3567.0
63,йогурт,5023.0
63,,3557.0
63,йогурт,3082.0
63,йогурт,3900.0
63,,490.0
63,йогурт,4585.0
63,йогурт,4574.0
63,йогурт,2792.0
63,йогурт,4529.0
63,йогурт,3414.0
63,сыр,1802.0
63,йогурт,5303.0
63,,627.0
63,йогурт,3480.0
63,,1316.0
63,йогурт,3069.0
63,йогурт,4819.0
63,йогурт,5227.0
63,йогурт,4942.0
63,йогурт,4389.0
63,йогурт,3701.0
63,йогурт,4643.0
63,йогурт,4013.0
63,йогурт,3629.0
63,йогурт,5214.0
63,йогурт,5061.0
63,йогурт,4993.0
63,йогурт,38458.0
63,,2273.0
63,йогурт,4051.0
63,йогурт,4928.0
63,йогурт,4774.0
63,йогурт,5164.0
63,йогурт,5544.0
63,йогурт,3690.0
63,йогурт,4739.0
63,йогурт,7199.0
63,йогурт,6043.0
63,,574.0
63,йогурт,7722.0
63,йогурт,5071.0
63,йогурт,5093.0
63,йогурт,5137.0
63,йогурт,5867.0
63,йогурт,4435.0
63,йогурт,4703.0
63,йогурт,7026.0
63,йогурт,5325.0
63,йогурт,4994.0
63,йогурт,6131.0
63,йогурт,7236.0
63,йогурт,3060.0
63,йогурт,7049.0
63,йогурт,7270.0
63,йогурт,5208.0
63,йогурт,4497.0
63,йогурт,4419.0
63,йогурт,5297.0
63,йогурт,5268.0
63,йогурт,4430.0
63,йогурт,2839.0
63,йогурт,4288.0
63,йогурт,6481.0
63,йогурт,6927.0
63,йогурт,3822.0
63,йогурт,7955.0
63,йогурт,5241.0
63,йогурт,4289.0
63,йогурт,4308.0
63,йогурт,4253.0
63,йогурт,5094.0
63,йогурт,4131.0
63,йогурт,2917.0
63,йогурт,3867.0
63,йогурт,5543.0
63,йогурт,7486.0
63,йогурт,5082.0
63,йогурт,6301.0
63,йогурт,8495.0
63,йогурт,8330.0
63,йогурт,4602.0
63,йогурт,9048.0
63,йогурт,7811.0
63,йогурт,6928.0
63,йогурт,4861.0
63,йогурт,5403.0
63,йогурт,4603.0
63,йогурт,4328.0
63,йогурт,8850.0
63,йогурт,5756.0
63,йогурт,4340.0
63,йогурт,6125.0
63,йогурт,6133.0
63,йогурт,5966.0
63,йогурт,7192.0
63,йогурт,5828.0
63,йогурт,4421.0
63,йогурт,7088.0
63,йогурт,5846.0
63,простокваша,521.0
63,простокваша,633.0
63,простокваша,505.0
63,простокваша,396.0
63,йогурт,262.0
63,йогурт,413.0
63,йогурт,446.0
63,простокваша,1640.0
63,простокваша,5686.0
63,простокваша,7345.0
63,простокваша,2662.0
63,простокваша,2762.0
63,простокваша,3213.0
63,простокваша,6868.0
63,простокваша,594.0
63,,544.0
63,простокваша,396.0
63,йогурт,3480.0
63,,336.0
63,,524.0
63,йогурт,673.0
63,йогурт,1970.0
63,,2644.0
63,,207.0
63,,3843.0
63,,2405.0
63,йогурт,3849.0
63,йогурт,5367.0
63,,143.0
63,,271.0
63,,2522.0
63,йогурт,1119.0
63,йогурт,4764.0
63,йогурт,390.0
63,сыр,916.0
63,простокваша,2920.0
63,,197.0
63,,2267.0
63,сыр,634.0
63,,13445.0
63,,470.0
63,,1877.0
63,йогурт,7999.0
63,йогурт,4788.0
63,йогурт,3875.0
63,,7720.0
63,йогурт,4308.0
63,йогурт,3875.0
63,йогурт,3918.0
63,йогурт,6154.0
63,творог,1246.0
63,йогурт,4127.0
63,сыр,2906.0
63,йогурт,4138.0
63,,5237.0
63,йогурт,4297.0
63,,3843.0
63,йогурт,9214.0
63,,989.0
63,кефир,1644.0
63,йогурт,4750.0
63,йогурт,5516.0
63,кефир,1918.0
63,йогурт,4458.0
63,,981.0
63,кефир,1653.0
63,,1533.0
63,йогурт,4722.0
63,йогурт,5167.0
63,кефир,2031.0
63,простокваша,2065.0
63,йогурт,3319.0
63,йогурт,3968.0
63,йогурт,3303.0
63,йогурт,5400.0
63,йогурт,4835.0
63,йогурт,5104.0
63,йогурт,5245.0
63,йогурт,7025.0
63,йогурт,6174.0
63,йогурт,4933.0
63,йогурт,3958.0
63,,1161.0
63,йогурт,7767.0
63,йогурт,5151.0
63,йогурт,4032.0
63,йогурт,6119.0
63,йогурт,4181.0
63,йогурт,6364.0
63,йогурт,3928.0
63,йогурт,4606.0
63,йогурт,4227.0
63,йогурт,4561.0
63,йогурт,5296.0
63,йогурт,6804.0
63,йогурт,4386.0
63,йогурт,5472.0
63,йогурт,3900.0
63,йогурт,4287.0
63,йогурт,8231.0
63,йогурт,9674.0
63,йогурт,5557.0
63,йогурт,4516.0
63,йогурт,3889.0
63,йогурт,6328.0
63,йогурт,4585.0
63,йогурт,5222.0
63,йогурт,27304.0
63,йогурт,8112.0
63,йогурт,3907.0
63,йогурт,4922.0
63,кефир,1553.0
63,йогурт,3967.0
63,йогурт,5000.0
63,йогурт,4242.0
63,йогурт,5528.0
63,йогурт,9237.0
63,йогурт,4253.0
63,йогурт,4497.0
63,йогурт,5579.0
63,йогурт,4618.0
63,йогурт,4198.0
63,йогурт,3962.0
63,йогурт,18436.0
63,йогурт,5535.0
63,йогурт,7143.0
63,йогурт,5800.0
63,йогурт,4805.0
63,йогурт,5421.0
63,йогурт,3465.0
63,йогурт,5162.0
63,йогурт,4665.0
63,йогурт,5013.0
63,йогурт,4330.0
63,йогурт,4711.0
63,йогурт,4690.0
63,йогурт,22628.0
63,йогурт,5325.0
63,йогурт,4408.0
63,йогурт,4613.0
63,йогурт,6240.0
63,йогурт,7148.0
63,йогурт,4898.0
63,йогурт,4828.0
63,йогурт,4795.0
63,йогурт,5463.0
63,йогурт,4762.0
63,йогурт,4744.0
63,йогурт,20755.0
63,йогурт,4386.0
63,йогурт,4347.0
63,йогурт,4474.0
63,йогурт,4596.0
63,йогурт,3801.0
63,йогурт,4747.0
63,йогурт,5334.0
63,йогурт,7327.0
63,йогурт,5063.0
63,йогурт,7303.0
63,йогурт,4356.0
63,йогурт,54.0
63,йогурт,74.0
63,йогурт,70.0
63,йогурт,85.0
63,йогурт,94.0
63,йогурт,84.0
63,йогурт,54.0
63,йогурт,85.0
63,йогурт,74.0
63,йогурт,68.0
63,йогурт,74.0
63,йогурт,90.0
63,йогурт,78.0
63,йогурт,84.0
63,йогурт,98.0
63,йогурт,118.0
63,йогурт,104.0
63,йогурт,98.0
63,йогурт,74.0
63,йогурт,88.0
63,йогурт,134.0
63,йогурт,98.0
63,йогурт,39.0
63,йогурт,94.0
63,йогурт,55.0
63,йогурт,104.0
63,йогурт,88.0
63,йогурт,90.0
63,йогурт,98.0
63,йогурт,84.0
63,йогурт,85.0
63,йогурт,134.0
63,йогурт,128.0
63,йогурт,84.0
63,йогурт,128.0
63,йогурт,75.0
63,йогурт,128.0
63,йогурт,78.0
63,йогурт,80.0
63,йогурт,75.0
63,йогурт,90.0
63,десерт,59.0
63,йогурт,98.0
63,десерт,69.0
63,йогурт,144.0
63,йогурт,506.0
63,простокваша,65.0
63,десерт,69.0
63,,261.0
63,йогурт,357.0
63,,59.0
63,детское,54.0
63,йогурт,187.0
63,,78.0
63,,74.0
63,десерт,114.0
63,,74.0
63,йогурт,415.0
63,йогурт,515.0
63,напиток,138.0
63,йогурт,535.0
63,йогурт,346.0
63,йогурт,1135.0
63,йогурт,635.0
63,йогурт,229.0
63,йогурт,346.0
63,йогурт,5118.0
63,йогурт,890.0
63,йогурт,2168.0
63,йогурт,1257.0
63,йогурт,415.0
63,йогурт,1772.0
63,йогурт,8468.0
63,,4035.0
63,йогурт,2960.0
63,йогурт,5199.0
63,йогурт,1724.0
63,йогурт,622.0
63,,133.0
63,,183.0
63,йогурт,3081.0
63,йогурт,556.0
63,йогурт,1797.0
63,йогурт,1209.0
63,,133.0
63,йогурт,769.0
63,йогурт,3801.0
63,йогурт,3121.0
63,йогурт,1485.0
63,йогурт,529.0
63,йогурт,1173.0
63,йогурт,3524.0
63,йогурт,2791.0
63,йогурт,523.0
63,йогурт,346.0
63,йогурт,827.0
63,йогурт,3118.0
63,йогурт,334.0
63,йогурт,898.0
63,йогурт,316.0
63,йогурт,1123.0
63,йогурт,506.0
63,йогурт,2326.0
63,йогурт,1353.0
63,йогурт,1480.0
63,йогурт,1447.0
63,йогурт,321.0
63,йогурт,1755.0
63,йогурт,1301.0
63,йогурт,1426.0
63,йогурт,1403.0
63,йогурт,1591.0
63,йогурт,3634.0
63,йогурт,650.0
63,йогурт,1320.0
63,йогурт,3591.0
63,йогурт,1635.0
63,йогурт,6597.0
63,йогурт,1668.0
63,йогурт,819.0
63,йогурт,1613.0
63,йогурт,1624.0
63,йогурт,6800.0
63,йогурт,618.0
63,йогурт,512.0
63,йогурт,118.0
63,йогурт,666.0
63,йогурт,300.0
63,йогурт,792.0
63,йогурт,1016.0
63,йогурт,4618.0
63,йогурт,2443.0
63,йогурт,3492.0
63,йогурт,7358.0
63,йогурт,316.0
63,йогурт,2452.0
63,йогурт,1880.0
63,йогурт,2503.0
63,йогурт,2497.0
63,йогурт,217.0
63,йогурт,1171.0
63,йогурт,7877.0
63,йогурт,2065.0
63,,678.0
63,йогурт,614.0
63,йогурт,851.0
63,йогурт,1202.0
63,йогурт,2621.0
63,,183.0
63,йогурт,3035.0
63,йогурт,569.0
63,йогурт,7369.0
63,йогурт,1052.0
63,йогурт,303.0
63,йогурт,2397.0
63,йогурт,4083.0
63,,898.0
63,йогурт,441.0
63,йогурт,1420.0
63,йогурт,792.0
63,йогурт,2848.0
63,йогурт,495.0
63,йогурт,694.0
63,йогурт,3283.0
63,йогурт,1214.0
63,,167.0
63,йогурт,5450.0
63,йогурт,2410.0
63,йогурт,1692.0
63,йогурт,273.0
63,йогурт,358.0
63,йогурт,1678.0
63,,645.0
63,йогурт,461.0
63,йогурт,1267.0
63,йогурт,7313.0
63,йогурт,589.0
63,йогурт,2952.0
63,йогурт,614.0
63,йогурт,902.0
63,простокваша,109.0
63,простокваша,45.0
63,творог,118.0
63,творог,49.0
63,творог,64.0
63,творог,146.0
63,творог,49.0
63,творог,227.0
63,творог,144.0
63,творог,85.0
63,творог,153.0
63,творог,98.0
63,творог,52.0
63,творог,803.0
63,творог,837.0
63,простокваша,65.0
63,,159.0
63,,74.0
63,творог,620.0
63,творог,1211.0
63,творог,365.0
63,творог,75.0
63,творог,306.0
63,творог,2423.0
63,творог,181.0
